"id","type","tr_key","table_name","item_id","facet","language_id","text","pluralization_index"
5468,"ViewTranslation","Aug [abbreviated month]","",,"",3736,"ആഗ",1
5469,"ViewTranslation","Sep [abbreviated month]","",,"",3736,"െസപ്തം",1
5470,"ViewTranslation","Oct [abbreviated month]","",,"",3736,"ഒക്ൈട",1
5471,"ViewTranslation","Nov [abbreviated month]","",,"",3736,"നവം",1
5472,"ViewTranslation","Dec [abbreviated month]","",,"",3736,"ഡിസം",1
5473,"ViewTranslation","Sunday [weekday]","",,"",4093,"Ням",1
5474,"ViewTranslation","Monday [weekday]","",,"",4093,"Даваа",1
5475,"ViewTranslation","Tuesday [weekday]","",,"",4093,"Мягмар",1
5476,"ViewTranslation","Wednesday [weekday]","",,"",4093,"Лхагва",1
5477,"ViewTranslation","Thursday [weekday]","",,"",4093,"Пүрэв",1
5478,"ViewTranslation","Friday [weekday]","",,"",4093,"Баасан",1
5479,"ViewTranslation","Saturday [weekday]","",,"",4093,"Бямба",1
5480,"ViewTranslation","Sun [abbreviated weekday]","",,"",4093,"Ня",1
5481,"ViewTranslation","Mon [abbreviated weekday]","",,"",4093,"Да",1
5482,"ViewTranslation","Tue [abbreviated weekday]","",,"",4093,"Мя",1
5483,"ViewTranslation","Wed [abbreviated weekday]","",,"",4093,"Лх",1
5484,"ViewTranslation","Thu [abbreviated weekday]","",,"",4093,"Пү",1
5485,"ViewTranslation","Fri [abbreviated weekday]","",,"",4093,"Ба",1
5486,"ViewTranslation","Sat [abbreviated weekday]","",,"",4093,"Бя",1
5487,"ViewTranslation","January [month]","",,"",4093,"Нэгдүгээр сар",1
5488,"ViewTranslation","February [month]","",,"",4093,"Хоёрдугаар сар",1
5489,"ViewTranslation","March [month]","",,"",4093,"Гуравдугаар сар",1
5490,"ViewTranslation","April [month]","",,"",4093,"Дөрөвдүгээр сар",1
5491,"ViewTranslation","May [month]","",,"",4093,"Тавдугаар сар",1
5492,"ViewTranslation","June [month]","",,"",4093,"Зургаадугар сар",1
5493,"ViewTranslation","July [month]","",,"",4093,"Долоодугаар сар",1
5494,"ViewTranslation","August [month]","",,"",4093,"Наймдугаар сар",1
5495,"ViewTranslation","September [month]","",,"",4093,"Есдүгээр сар",1
5496,"ViewTranslation","October [month]","",,"",4093,"Аравдугаар сар",1
5497,"ViewTranslation","November [month]","",,"",4093,"Арваннэгдүгээр сар",1
5498,"ViewTranslation","December [month]","",,"",4093,"Арванхоёрдгаар сар",1
5499,"ViewTranslation","Jan [abbreviated month]","",,"",4093,"1-р",1
5500,"ViewTranslation","Feb [abbreviated month]","",,"",4093,"2-р",1
5501,"ViewTranslation","Mar [abbreviated month]","",,"",4093,"3-р",1
5502,"ViewTranslation","Apr [abbreviated month]","",,"",4093,"4-р",1
5503,"ViewTranslation","May [abbreviated month]","",,"",4093,"5-р",1
5504,"ViewTranslation","Jun [abbreviated month]","",,"",4093,"6-р",1
5505,"ViewTranslation","Jul [abbreviated month]","",,"",4093,"7-р",1
5506,"ViewTranslation","Aug [abbreviated month]","",,"",4093,"8-р",1
5507,"ViewTranslation","Sep [abbreviated month]","",,"",4093,"9-р",1
5508,"ViewTranslation","Oct [abbreviated month]","",,"",4093,"10-р",1
5509,"ViewTranslation","Nov [abbreviated month]","",,"",4093,"11-р",1
5510,"ViewTranslation","Dec [abbreviated month]","",,"",4093,"12-р",1
5511,"ViewTranslation","Sunday [weekday]","",,"",3740,"रविवार",1
5512,"ViewTranslation","Monday [weekday]","",,"",3740,"सोमवार",1
5513,"ViewTranslation","Tuesday [weekday]","",,"",3740,"मंगळवार",1
5514,"ViewTranslation","Wednesday [weekday]","",,"",3740,"मंगळवार",1
5515,"ViewTranslation","Thursday [weekday]","",,"",3740,"गुरुवार",1
5516,"ViewTranslation","Friday [weekday]","",,"",3740,"शुक्रवार",1
5517,"ViewTranslation","Saturday [weekday]","",,"",3740,"शनिवार",1
5518,"ViewTranslation","Sun [abbreviated weekday]","",,"",3740,"रवि",1
5519,"ViewTranslation","Mon [abbreviated weekday]","",,"",3740,"सोम",1
5520,"ViewTranslation","Tue [abbreviated weekday]","",,"",3740,"मंगळ",1
5521,"ViewTranslation","Wed [abbreviated weekday]","",,"",3740,"बुध",1
5522,"ViewTranslation","Thu [abbreviated weekday]","",,"",3740,"गुरु",1
5523,"ViewTranslation","Fri [abbreviated weekday]","",,"",3740,"शुक्र",1
5524,"ViewTranslation","Sat [abbreviated weekday]","",,"",3740,"शनि",1
5525,"ViewTranslation","January [month]","",,"",3740,"जानेवारी",1
5526,"ViewTranslation","February [month]","",,"",3740,"फेबृवारी",1
5527,"ViewTranslation","March [month]","",,"",3740,"मार्च",1
5528,"ViewTranslation","April [month]","",,"",3740,"एप्रिल",1
5529,"ViewTranslation","May [month]","",,"",3740,"मे",1
5530,"ViewTranslation","June [month]","",,"",3740,"जून",1
5531,"ViewTranslation","July [month]","",,"",3740,"जुलै",1
5532,"ViewTranslation","August [month]","",,"",3740,"ओगस्ट",1
5533,"ViewTranslation","September [month]","",,"",3740,"सेप्टेंबर",1
5534,"ViewTranslation","October [month]","",,"",3740,"ओक्टोबर",1
5535,"ViewTranslation","November [month]","",,"",3740,"नोव्हेंबर",1
5536,"ViewTranslation","December [month]","",,"",3740,"डिसेंबर",1
5537,"ViewTranslation","Jan [abbreviated month]","",,"",3740,"जानेवारी",1
5538,"ViewTranslation","Feb [abbreviated month]","",,"",3740,"फेबृवारी",1
5539,"ViewTranslation","Mar [abbreviated month]","",,"",3740,"मार्च",1
5540,"ViewTranslation","Apr [abbreviated month]","",,"",3740,"एप्रिल",1
5541,"ViewTranslation","May [abbreviated month]","",,"",3740,"मे",1
5542,"ViewTranslation","Jun [abbreviated month]","",,"",3740,"जून",1
5543,"ViewTranslation","Jul [abbreviated month]","",,"",3740,"जुलै",1
5544,"ViewTranslation","Aug [abbreviated month]","",,"",3740,"ओगस्ट",1
5545,"ViewTranslation","Sep [abbreviated month]","",,"",3740,"सेप्टेंबर",1
5546,"ViewTranslation","Oct [abbreviated month]","",,"",3740,"ओक्टोबर",1
5547,"ViewTranslation","Nov [abbreviated month]","",,"",3740,"नोव्हेंबर",1
5548,"ViewTranslation","Dec [abbreviated month]","",,"",3740,"डिसेंबर",1
5549,"ViewTranslation","Sunday [weekday]","",,"",4184,"Ahad",1
5550,"ViewTranslation","Monday [weekday]","",,"",4184,"Isnin",1
5551,"ViewTranslation","Tuesday [weekday]","",,"",4184,"Selasa",1
5552,"ViewTranslation","Wednesday [weekday]","",,"",4184,"Rabu",1
5553,"ViewTranslation","Thursday [weekday]","",,"",4184,"Khamis",1
5554,"ViewTranslation","Friday [weekday]","",,"",4184,"Jumaat",1
5555,"ViewTranslation","Saturday [weekday]","",,"",4184,"Sabtu",1
5556,"ViewTranslation","Sun [abbreviated weekday]","",,"",4184,"Ahd",1
5557,"ViewTranslation","Mon [abbreviated weekday]","",,"",4184,"Isn",1
5558,"ViewTranslation","Tue [abbreviated weekday]","",,"",4184,"Sel",1
5559,"ViewTranslation","Wed [abbreviated weekday]","",,"",4184,"Rab",1
5560,"ViewTranslation","Thu [abbreviated weekday]","",,"",4184,"Kha",1
5561,"ViewTranslation","Fri [abbreviated weekday]","",,"",4184,"Jum",1
5562,"ViewTranslation","Sat [abbreviated weekday]","",,"",4184,"Sab",1
5563,"ViewTranslation","January [month]","",,"",4184,"Januari",1
5564,"ViewTranslation","February [month]","",,"",4184,"Februari",1
5565,"ViewTranslation","March [month]","",,"",4184,"Mac",1
5566,"ViewTranslation","April [month]","",,"",4184,"April",1
5567,"ViewTranslation","May [month]","",,"",4184,"Mei",1
5568,"ViewTranslation","June [month]","",,"",4184,"Jun",1
5569,"ViewTranslation","July [month]","",,"",4184,"Julai",1
5570,"ViewTranslation","August [month]","",,"",4184,"Ogos",1
5571,"ViewTranslation","September [month]","",,"",4184,"September",1
5572,"ViewTranslation","October [month]","",,"",4184,"Oktober",1
5573,"ViewTranslation","November [month]","",,"",4184,"November",1
5574,"ViewTranslation","December [month]","",,"",4184,"Disember",1
5575,"ViewTranslation","Jan [abbreviated month]","",,"",4184,"Jan",1
5576,"ViewTranslation","Feb [abbreviated month]","",,"",4184,"Feb",1
5577,"ViewTranslation","Mar [abbreviated month]","",,"",4184,"Mac",1
5578,"ViewTranslation","Apr [abbreviated month]","",,"",4184,"Apr",1
5579,"ViewTranslation","May [abbreviated month]","",,"",4184,"Mei",1
5580,"ViewTranslation","Jun [abbreviated month]","",,"",4184,"Jun",1
5581,"ViewTranslation","Jul [abbreviated month]","",,"",4184,"Jul",1
5582,"ViewTranslation","Aug [abbreviated month]","",,"",4184,"Ogos",1
5583,"ViewTranslation","Sep [abbreviated month]","",,"",4184,"Sep",1
5584,"ViewTranslation","Oct [abbreviated month]","",,"",4184,"Okt",1
5585,"ViewTranslation","Nov [abbreviated month]","",,"",4184,"Nov",1
5586,"ViewTranslation","Dec [abbreviated month]","",,"",4184,"Dis",1
5587,"ViewTranslation","Sunday [weekday]","",,"",4022,"Il-ħadd",1
5588,"ViewTranslation","Monday [weekday]","",,"",4022,"It-tnejn",1
5589,"ViewTranslation","Tuesday [weekday]","",,"",4022,"It-tlieta",1
5590,"ViewTranslation","Wednesday [weekday]","",,"",4022,"L-erbgħa",1
5591,"ViewTranslation","Thursday [weekday]","",,"",4022,"Il-ħamis",1
5592,"ViewTranslation","Friday [weekday]","",,"",4022,"Il-ġimgħa",1
5593,"ViewTranslation","Saturday [weekday]","",,"",4022,"Is-sibt",1
5594,"ViewTranslation","Sun [abbreviated weekday]","",,"",4022,"Ħad",1
5595,"ViewTranslation","Mon [abbreviated weekday]","",,"",4022,"Tne",1
5596,"ViewTranslation","Tue [abbreviated weekday]","",,"",4022,"Tli",1
5597,"ViewTranslation","Wed [abbreviated weekday]","",,"",4022,"Erb",1
5598,"ViewTranslation","Thu [abbreviated weekday]","",,"",4022,"Ħam",1
5599,"ViewTranslation","Fri [abbreviated weekday]","",,"",4022,"Ġim",1
5600,"ViewTranslation","Sat [abbreviated weekday]","",,"",4022,"Sib",1
5601,"ViewTranslation","January [month]","",,"",4022,"Jannar",1
5602,"ViewTranslation","February [month]","",,"",4022,"Frar",1
5603,"ViewTranslation","March [month]","",,"",4022,"Marzu",1
5604,"ViewTranslation","April [month]","",,"",4022,"April",1
5605,"ViewTranslation","May [month]","",,"",4022,"Mejju",1
5606,"ViewTranslation","June [month]","",,"",4022,"Ġunju",1
5607,"ViewTranslation","July [month]","",,"",4022,"Lulju",1
5608,"ViewTranslation","August [month]","",,"",4022,"Awissu",1
5609,"ViewTranslation","September [month]","",,"",4022,"Settembru",1
5610,"ViewTranslation","October [month]","",,"",4022,"Ottubru",1
5611,"ViewTranslation","November [month]","",,"",4022,"Novembru",1
5612,"ViewTranslation","December [month]","",,"",4022,"Diċembru ",1
5613,"ViewTranslation","Jan [abbreviated month]","",,"",4022,"Jan",1
5614,"ViewTranslation","Feb [abbreviated month]","",,"",4022,"Fra",1
5615,"ViewTranslation","Mar [abbreviated month]","",,"",4022,"Mar",1
5616,"ViewTranslation","Apr [abbreviated month]","",,"",4022,"Apr",1
5617,"ViewTranslation","May [abbreviated month]","",,"",4022,"Mej",1
5618,"ViewTranslation","Jun [abbreviated month]","",,"",4022,"Ġun",1
5619,"ViewTranslation","Jul [abbreviated month]","",,"",4022,"Lul",1
5620,"ViewTranslation","Aug [abbreviated month]","",,"",4022,"Awi",1
5621,"ViewTranslation","Sep [abbreviated month]","",,"",4022,"Set",1
5622,"ViewTranslation","Oct [abbreviated month]","",,"",4022,"Ott",1
5623,"ViewTranslation","Nov [abbreviated month]","",,"",4022,"Nov",1
5624,"ViewTranslation","Dec [abbreviated month]","",,"",4022,"Diċ",1
5625,"ViewTranslation","Sunday [weekday]","",,"",4695,"Søndag",1
5626,"ViewTranslation","Monday [weekday]","",,"",4695,"Mandag",1
5627,"ViewTranslation","Tuesday [weekday]","",,"",4695,"Tirsdag",1
5628,"ViewTranslation","Wednesday [weekday]","",,"",4695,"Onsdag",1
5629,"ViewTranslation","Thursday [weekday]","",,"",4695,"Torsdag",1
5630,"ViewTranslation","Friday [weekday]","",,"",4695,"Fredag",1
5631,"ViewTranslation","Saturday [weekday]","",,"",4695,"Lørdag",1
5632,"ViewTranslation","Sun [abbreviated weekday]","",,"",4695,"Søn",1
5633,"ViewTranslation","Mon [abbreviated weekday]","",,"",4695,"Man",1
5634,"ViewTranslation","Tue [abbreviated weekday]","",,"",4695,"Tir",1
5635,"ViewTranslation","Wed [abbreviated weekday]","",,"",4695,"Ons",1
5636,"ViewTranslation","Thu [abbreviated weekday]","",,"",4695,"Tor",1
5637,"ViewTranslation","Fri [abbreviated weekday]","",,"",4695,"Fre",1
5638,"ViewTranslation","Sat [abbreviated weekday]","",,"",4695,"Lør",1
5639,"ViewTranslation","January [month]","",,"",4695,"Januar",1
5640,"ViewTranslation","February [month]","",,"",4695,"Februar",1
5641,"ViewTranslation","March [month]","",,"",4695,"Mars",1
5642,"ViewTranslation","April [month]","",,"",4695,"April",1
5643,"ViewTranslation","May [month]","",,"",4695,"Mai",1
5644,"ViewTranslation","June [month]","",,"",4695,"Juni",1
5645,"ViewTranslation","July [month]","",,"",4695,"Juli",1
5646,"ViewTranslation","August [month]","",,"",4695,"August",1
5647,"ViewTranslation","September [month]","",,"",4695,"September",1
5648,"ViewTranslation","October [month]","",,"",4695,"Oktober",1
5649,"ViewTranslation","November [month]","",,"",4695,"November",1
5650,"ViewTranslation","December [month]","",,"",4695,"Desember",1
5651,"ViewTranslation","Jan [abbreviated month]","",,"",4695,"Jan",1
5652,"ViewTranslation","Feb [abbreviated month]","",,"",4695,"Feb",1
5653,"ViewTranslation","Mar [abbreviated month]","",,"",4695,"Mar",1
5654,"ViewTranslation","Apr [abbreviated month]","",,"",4695,"Apr",1
5655,"ViewTranslation","May [abbreviated month]","",,"",4695,"Mai",1
5656,"ViewTranslation","Jun [abbreviated month]","",,"",4695,"Jun",1
5657,"ViewTranslation","Jul [abbreviated month]","",,"",4695,"Jul",1
5658,"ViewTranslation","Aug [abbreviated month]","",,"",4695,"Aug",1
5659,"ViewTranslation","Sep [abbreviated month]","",,"",4695,"Sep",1
5660,"ViewTranslation","Oct [abbreviated month]","",,"",4695,"Okt",1
5661,"ViewTranslation","Nov [abbreviated month]","",,"",4695,"Nov",1
5662,"ViewTranslation","Dec [abbreviated month]","",,"",4695,"Des",1
5663,"ViewTranslation","Sunday [weekday]","",,"",4499,"आइतबार ",1
5664,"ViewTranslation","Monday [weekday]","",,"",4499,"सोमबार ",1
5665,"ViewTranslation","Tuesday [weekday]","",,"",4499,"मंगलबार ",1
5666,"ViewTranslation","Wednesday [weekday]","",,"",4499,"बुधबार ",1
5667,"ViewTranslation","Thursday [weekday]","",,"",4499,"बिहिबार ",1
5668,"ViewTranslation","Friday [weekday]","",,"",4499,"शुक्रबार ",1
5669,"ViewTranslation","Saturday [weekday]","",,"",4499,"शनिबार ",1
5670,"ViewTranslation","Sun [abbreviated weekday]","",,"",4499,"आइत ",1
5671,"ViewTranslation","Mon [abbreviated weekday]","",,"",4499,"सोम ",1
5672,"ViewTranslation","Tue [abbreviated weekday]","",,"",4499,"मंगल ",1
5673,"ViewTranslation","Wed [abbreviated weekday]","",,"",4499,"बुध ",1
5674,"ViewTranslation","Thu [abbreviated weekday]","",,"",4499,"बिहि ",1
5675,"ViewTranslation","Fri [abbreviated weekday]","",,"",4499,"शुक्र ",1
5676,"ViewTranslation","Sat [abbreviated weekday]","",,"",4499,"शनि ",1
5677,"ViewTranslation","January [month]","",,"",4499,"जनवरी",1
5678,"ViewTranslation","February [month]","",,"",4499,"फ़रवरी",1
5679,"ViewTranslation","March [month]","",,"",4499,"मार्च",1
5680,"ViewTranslation","April [month]","",,"",4499,"अप्रेल",1
5681,"ViewTranslation","May [month]","",,"",4499,"मई",1
5682,"ViewTranslation","June [month]","",,"",4499,"जून",1
5683,"ViewTranslation","July [month]","",,"",4499,"जुलाई",1
5684,"ViewTranslation","August [month]","",,"",4499,"अगस्त",1
5685,"ViewTranslation","September [month]","",,"",4499,"सितम्बर",1
5686,"ViewTranslation","October [month]","",,"",4499,"अक्टूबर",1
5687,"ViewTranslation","November [month]","",,"",4499,"नवम्बर",1
5688,"ViewTranslation","December [month]","",,"",4499,"दिसम्बर",1
5689,"ViewTranslation","Jan [abbreviated month]","",,"",4499,"जनवरी",1
5690,"ViewTranslation","Feb [abbreviated month]","",,"",4499,"फ़रवरी",1
5691,"ViewTranslation","Mar [abbreviated month]","",,"",4499,"मार्च",1
5692,"ViewTranslation","Apr [abbreviated month]","",,"",4499,"अप्रेल",1
5693,"ViewTranslation","May [abbreviated month]","",,"",4499,"मई",1
5694,"ViewTranslation","Jun [abbreviated month]","",,"",4499,"जून",1
5695,"ViewTranslation","Jul [abbreviated month]","",,"",4499,"जुलाई",1
5696,"ViewTranslation","Aug [abbreviated month]","",,"",4499,"अगस्त",1
5697,"ViewTranslation","Sep [abbreviated month]","",,"",4499,"सितम्बर",1
5698,"ViewTranslation","Oct [abbreviated month]","",,"",4499,"अक्टूबर",1
5699,"ViewTranslation","Nov [abbreviated month]","",,"",4499,"नवम्बर",1
5700,"ViewTranslation","Dec [abbreviated month]","",,"",4499,"दिसम्बर",1
5701,"ViewTranslation","Sunday [weekday]","",,"",4628,"zondag",1
5702,"ViewTranslation","Monday [weekday]","",,"",4628,"maandag",1
5703,"ViewTranslation","Tuesday [weekday]","",,"",4628,"dinsdag",1
5704,"ViewTranslation","Wednesday [weekday]","",,"",4628,"woensdag",1
5705,"ViewTranslation","Thursday [weekday]","",,"",4628,"donderdag",1
5706,"ViewTranslation","Friday [weekday]","",,"",4628,"vrijdag",1
5707,"ViewTranslation","Saturday [weekday]","",,"",4628,"zaterdag",1
5708,"ViewTranslation","Sun [abbreviated weekday]","",,"",4628,"zo",1
5709,"ViewTranslation","Mon [abbreviated weekday]","",,"",4628,"ma",1
5710,"ViewTranslation","Tue [abbreviated weekday]","",,"",4628,"di",1
5711,"ViewTranslation","Wed [abbreviated weekday]","",,"",4628,"wo",1
5712,"ViewTranslation","Thu [abbreviated weekday]","",,"",4628,"do",1
5713,"ViewTranslation","Fri [abbreviated weekday]","",,"",4628,"vr",1
5714,"ViewTranslation","Sat [abbreviated weekday]","",,"",4628,"za",1
5715,"ViewTranslation","January [month]","",,"",4628,"januari",1
5716,"ViewTranslation","February [month]","",,"",4628,"februari",1
5717,"ViewTranslation","March [month]","",,"",4628,"maart",1
5718,"ViewTranslation","April [month]","",,"",4628,"april",1
5719,"ViewTranslation","May [month]","",,"",4628,"mei",1
5720,"ViewTranslation","June [month]","",,"",4628,"juni",1
5721,"ViewTranslation","July [month]","",,"",4628,"juli",1
5722,"ViewTranslation","August [month]","",,"",4628,"augustus",1
5723,"ViewTranslation","September [month]","",,"",4628,"september",1
5724,"ViewTranslation","October [month]","",,"",4628,"oktober",1
5725,"ViewTranslation","November [month]","",,"",4628,"november",1
5726,"ViewTranslation","December [month]","",,"",4628,"december",1
5727,"ViewTranslation","Jan [abbreviated month]","",,"",4628,"jan",1
5728,"ViewTranslation","Feb [abbreviated month]","",,"",4628,"feb",1
5729,"ViewTranslation","Mar [abbreviated month]","",,"",4628,"mrt",1
5730,"ViewTranslation","Apr [abbreviated month]","",,"",4628,"apr",1
5731,"ViewTranslation","May [abbreviated month]","",,"",4628,"mei",1
5732,"ViewTranslation","Jun [abbreviated month]","",,"",4628,"jun",1
5733,"ViewTranslation","Jul [abbreviated month]","",,"",4628,"jul",1
5734,"ViewTranslation","Aug [abbreviated month]","",,"",4628,"aug",1
5735,"ViewTranslation","Sep [abbreviated month]","",,"",4628,"sep",1
5736,"ViewTranslation","Oct [abbreviated month]","",,"",4628,"okt",1
5737,"ViewTranslation","Nov [abbreviated month]","",,"",4628,"nov",1
5738,"ViewTranslation","Dec [abbreviated month]","",,"",4628,"dec",1
5739,"ViewTranslation","Sunday [weekday]","",,"",4682,"Sundag ",1
5740,"ViewTranslation","Monday [weekday]","",,"",4682,"Måndag ",1
5741,"ViewTranslation","Tuesday [weekday]","",,"",4682,"Tysdag ",1
5742,"ViewTranslation","Wednesday [weekday]","",,"",4682,"Onsdag ",1
5743,"ViewTranslation","Thursday [weekday]","",,"",4682,"Torsdag ",1
5744,"ViewTranslation","Friday [weekday]","",,"",4682,"Fredag ",1
5745,"ViewTranslation","Saturday [weekday]","",,"",4682,"Laurdag ",1
5746,"ViewTranslation","Sun [abbreviated weekday]","",,"",4682,"Su ",1
5747,"ViewTranslation","Mon [abbreviated weekday]","",,"",4682,"Må ",1
5748,"ViewTranslation","Tue [abbreviated weekday]","",,"",4682,"Ty ",1
5749,"ViewTranslation","Wed [abbreviated weekday]","",,"",4682,"On ",1
5750,"ViewTranslation","Thu [abbreviated weekday]","",,"",4682,"To ",1
5751,"ViewTranslation","Fri [abbreviated weekday]","",,"",4682,"Fr ",1
5752,"ViewTranslation","Sat [abbreviated weekday]","",,"",4682,"Lau ",1
5753,"ViewTranslation","January [month]","",,"",4682,"Januar",1
5754,"ViewTranslation","February [month]","",,"",4682,"Februar",1
5755,"ViewTranslation","March [month]","",,"",4682,"Mars",1
5756,"ViewTranslation","April [month]","",,"",4682,"April",1
5757,"ViewTranslation","May [month]","",,"",4682,"Mai",1
5758,"ViewTranslation","June [month]","",,"",4682,"Juni",1
5759,"ViewTranslation","July [month]","",,"",4682,"Juli",1
5760,"ViewTranslation","August [month]","",,"",4682,"August",1
5761,"ViewTranslation","September [month]","",,"",4682,"September",1
5762,"ViewTranslation","October [month]","",,"",4682,"Oktober",1
5763,"ViewTranslation","November [month]","",,"",4682,"November",1
5764,"ViewTranslation","December [month]","",,"",4682,"Desember",1
5765,"ViewTranslation","Jan [abbreviated month]","",,"",4682,"Jan",1
5766,"ViewTranslation","Feb [abbreviated month]","",,"",4682,"Feb",1
5767,"ViewTranslation","Mar [abbreviated month]","",,"",4682,"Mar",1
5768,"ViewTranslation","Apr [abbreviated month]","",,"",4682,"Apr",1
5769,"ViewTranslation","May [abbreviated month]","",,"",4682,"Mai",1
5770,"ViewTranslation","Jun [abbreviated month]","",,"",4682,"Jun",1
5771,"ViewTranslation","Jul [abbreviated month]","",,"",4682,"Jul",1
5772,"ViewTranslation","Aug [abbreviated month]","",,"",4682,"Aug",1
5773,"ViewTranslation","Sep [abbreviated month]","",,"",4682,"Sep",1
5774,"ViewTranslation","Oct [abbreviated month]","",,"",4682,"Okt",1
5775,"ViewTranslation","Nov [abbreviated month]","",,"",4682,"Nov",1
5776,"ViewTranslation","Dec [abbreviated month]","",,"",4682,"Des",1
5777,"ViewTranslation","Sunday [weekday]","",,"",4709,"Søndag",1
5778,"ViewTranslation","Monday [weekday]","",,"",4709,"Mandag",1
5779,"ViewTranslation","Tuesday [weekday]","",,"",4709,"Tirsdag",1
5780,"ViewTranslation","Wednesday [weekday]","",,"",4709,"Onsdag",1
5781,"ViewTranslation","Thursday [weekday]","",,"",4709,"Torsdag",1
5782,"ViewTranslation","Friday [weekday]","",,"",4709,"Fredag",1
5783,"ViewTranslation","Saturday [weekday]","",,"",4709,"Lørdag",1
5784,"ViewTranslation","Sun [abbreviated weekday]","",,"",4709,"Søn",1
5785,"ViewTranslation","Mon [abbreviated weekday]","",,"",4709,"Man",1
5786,"ViewTranslation","Tue [abbreviated weekday]","",,"",4709,"Tir",1
5787,"ViewTranslation","Wed [abbreviated weekday]","",,"",4709,"Ons",1
5788,"ViewTranslation","Thu [abbreviated weekday]","",,"",4709,"Tor",1
5789,"ViewTranslation","Fri [abbreviated weekday]","",,"",4709,"Fre",1
5790,"ViewTranslation","Sat [abbreviated weekday]","",,"",4709,"Lør",1
5791,"ViewTranslation","January [month]","",,"",4709,"Januar",1
5792,"ViewTranslation","February [month]","",,"",4709,"Februar",1
5793,"ViewTranslation","March [month]","",,"",4709,"Mars",1
5794,"ViewTranslation","April [month]","",,"",4709,"April",1
5795,"ViewTranslation","May [month]","",,"",4709,"Mai",1
5796,"ViewTranslation","June [month]","",,"",4709,"Juni",1
5797,"ViewTranslation","July [month]","",,"",4709,"Juli",1
5798,"ViewTranslation","August [month]","",,"",4709,"August",1
5799,"ViewTranslation","September [month]","",,"",4709,"September",1
5800,"ViewTranslation","October [month]","",,"",4709,"Oktober",1
5801,"ViewTranslation","November [month]","",,"",4709,"November",1
5802,"ViewTranslation","December [month]","",,"",4709,"Desember",1
5803,"ViewTranslation","Jan [abbreviated month]","",,"",4709,"Jan",1
5804,"ViewTranslation","Feb [abbreviated month]","",,"",4709,"Feb",1
5805,"ViewTranslation","Mar [abbreviated month]","",,"",4709,"Mar",1
5806,"ViewTranslation","Apr [abbreviated month]","",,"",4709,"Apr",1
5807,"ViewTranslation","May [abbreviated month]","",,"",4709,"Mai",1
5808,"ViewTranslation","Jun [abbreviated month]","",,"",4709,"Jun",1
5809,"ViewTranslation","Jul [abbreviated month]","",,"",4709,"Jul",1
5810,"ViewTranslation","Aug [abbreviated month]","",,"",4709,"Aug",1
5811,"ViewTranslation","Sep [abbreviated month]","",,"",4709,"Sep",1
5812,"ViewTranslation","Oct [abbreviated month]","",,"",4709,"Okt",1
5813,"ViewTranslation","Nov [abbreviated month]","",,"",4709,"Nov",1
5814,"ViewTranslation","Dec [abbreviated month]","",,"",4709,"Des",1
5815,"ViewTranslation","Sunday [weekday]","",,"",4867,"Dimenge",1
5816,"ViewTranslation","Monday [weekday]","",,"",4867,"Diluns",1
5817,"ViewTranslation","Tuesday [weekday]","",,"",4867,"Dimars",1
5818,"ViewTranslation","Wednesday [weekday]","",,"",4867,"Dimecres",1
5819,"ViewTranslation","Thursday [weekday]","",,"",4867,"Dijóus",1
5820,"ViewTranslation","Friday [weekday]","",,"",4867,"Divendres",1
5821,"ViewTranslation","Saturday [weekday]","",,"",4867,"Disabte",1
5822,"ViewTranslation","Sun [abbreviated weekday]","",,"",4867,"Dim",1
5823,"ViewTranslation","Mon [abbreviated weekday]","",,"",4867,"Lun",1
5824,"ViewTranslation","Tue [abbreviated weekday]","",,"",4867,"Mar",1
5825,"ViewTranslation","Wed [abbreviated weekday]","",,"",4867,"Mec",1
5826,"ViewTranslation","Thu [abbreviated weekday]","",,"",4867,"Jóu",1
5827,"ViewTranslation","Fri [abbreviated weekday]","",,"",4867,"Ven",1
5828,"ViewTranslation","Sat [abbreviated weekday]","",,"",4867,"Sab",1
5829,"ViewTranslation","January [month]","",,"",4867,"Genièr",1
5830,"ViewTranslation","February [month]","",,"",4867,"Febrièr",1
5831,"ViewTranslation","March [month]","",,"",4867,"Març",1
5832,"ViewTranslation","April [month]","",,"",4867,"Abrial",1
5833,"ViewTranslation","May [month]","",,"",4867,"Mai",1
5834,"ViewTranslation","June [month]","",,"",4867,"Junh",1
5835,"ViewTranslation","July [month]","",,"",4867,"Julhet",1
5836,"ViewTranslation","August [month]","",,"",4867,"Agóst",1
5837,"ViewTranslation","September [month]","",,"",4867,"Setembre",1
5838,"ViewTranslation","October [month]","",,"",4867,"Octobre",1
5839,"ViewTranslation","November [month]","",,"",4867,"Novembre",1
5840,"ViewTranslation","December [month]","",,"",4867,"Decembre",1
5841,"ViewTranslation","Jan [abbreviated month]","",,"",4867,"Gen",1
5842,"ViewTranslation","Feb [abbreviated month]","",,"",4867,"Feb",1
5843,"ViewTranslation","Mar [abbreviated month]","",,"",4867,"Mar",1
5844,"ViewTranslation","Apr [abbreviated month]","",,"",4867,"Abr",1
5845,"ViewTranslation","May [abbreviated month]","",,"",4867,"Mai",1
5846,"ViewTranslation","Jun [abbreviated month]","",,"",4867,"Jun",1
5847,"ViewTranslation","Jul [abbreviated month]","",,"",4867,"Jul",1
